name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
0.9999998867959363,0.9999998870144814,0.9999996098372088,0.999999994573443,0.9999999862096091,0.9999999999995453,0.9999225707463834,0.9988214455909951,0.9999999685527148,0.9999999999994387
0.9999980259995042,0.9999980252107535,0.9979889851752276,0.9872052100101798,0.9993301872939768,0.9999999999866915,0.9999999999999929,0.999999999999936,0.9999999996386677,0.9999999999597904
0.9999983551800495,0.999998357060178,0.9999828985320199,0.999993223798918,0.9999989680323362,0.9999999999876863,0.9999999999986144,0.9999999999885958,0.9999999999989839,0.9999999999898748
0.9999999673535674,0.9999999673834102,0.9999999567680087,0.9999999863703374,0.999999912057714,0.9999999960482029,0.9999998101200627,0.9999852265213287,1.0,0.9999999571298455
0.9999935335375695,0.9999935326690823,0.9999992599362567,0.999932761996453,0.9999803413678747,0.9999999998583391,0.9999999061405491,0.9999999776977762,0.9999999973654283,0.9999999385316959
0.9999999900793313,0.999999990087467,0.9999998766776419,0.9999987385619347,0.8393979439880559,0.9999999999987708,0.9999999606856215,0.9999999606732864,0.9999999999999147,0.9999999999958789
0.9999996705421853,0.999999670787159,0.9999999845764195,0.9999999338296228,0.9999999794652512,0.9999999999623626,0.9999999997312372,0.9999999999590159,0.9988747015066611,0.9999999999270202
0.9999926355778929,0.9999926254360216,0.9999999608672007,0.9999951688075046,0.9999999828368332,0.9999999999994955,0.9999999999999645,0.9999999999999645,0.9999992796780185,0.9999999969024671
0.9999999864495949,0.9999999864344461,0.999994110847258,0.9999999907387789,0.2439111496984252,0.9999997548002727,0.9999993927772618,0.99999869841284,0.9999999955089436,0.9999999999987139
0.9999999401141988,0.999999940120686,0.9999995602975219,0.9999768432435147,0.9999983590539009,0.9999999999993463,0.9999999999998437,0.9999999999990763,0.614499337429068,0.9999999999564437
0.9999993769985402,0.9999993776664535,0.9969415172961343,0.9999994966665314,0.9999946945950363,0.9999999998446754,0.9999999994823128,0.9999999999319513,0.9999999993921449,0.9999997909056267
0.9999999345817748,0.9999999346249403,0.9999994320153412,0.9999997138752673,0.712977630688256,0.9999999999993037,0.9999999999838991,0.999999999983892,0.9999964916123087,0.99999999682219
0.9999999864495949,0.9999999864344461,0.999994110847258,0.9999999907387789,0.2439111496984252,0.9999997548002727,0.9999993927772618,0.99999869841284,0.9999999955089436,0.9999999999987139
0.9999997637279557,0.9999997638160417,0.9999983425687184,0.999893434081045,0.9888663886622346,0.9999999991829469,0.9999999996608935,0.9999999939461475,0.9993248031916897,0.9999999256302018
0.9999994773234648,0.9999994779753733,0.9999992367180326,0.9999997818200537,0.0270859928657517,0.9999999999997442,0.999999999999929,0.9999999999998082,0.9999999999360014,0.999999984620601
0.9999999174352431,0.9999999175315927,0.9999999928349723,0.999999884659871,0.8817960460982045,0.9999998039277905,0.9999980477484997,0.9965084660758258,0.9999999884358105,0.9999999987957011
0.9999990893976001,0.9999990904215126,0.9999724669037172,0.9999971056310493,0.6448557136308531,0.999999999997776,0.9999999998753637,0.999999999990898,0.99999999965911,0.9999999990686277
0.9999999876241007,0.999999987622843,0.9947013838851941,0.9997565804004516,0.9997228117864733,1.0,0.9999999999998579,1.0,0.9999999999999076,1.0
0.9999999680208879,0.9999999680258546,0.999999997700769,0.9999998074944728,0.9999999694145179,0.9999999999998295,0.9999999999999005,0.9999999999998934,0.9999999999969589,0.999999999998721
0.9999999904049375,0.999999990384353,0.9999550840656756,0.9999999942942992,0.9999998385021686,0.9999999999998792,0.9999999999385807,0.9999999999983942,0.999989723946426,0.9999999658135442
0.9999999998148326,0.9999999998147686,0.9995268347048638,0.9999999929320822,0.9999998851047985,0.9999999987576658,0.9999993360178865,0.9999999985386836,0.999999999936108,0.9999999999930935
0.9999999215284663,0.999999921715609,0.9999942913650857,0.9999998387083823,0.999999992565094,0.9999999974069951,0.9997433395086883,0.9987452092162334,0.9999999999986855,0.9999999726449932
0.9999995310990959,0.9999995316244354,0.9999716271924303,0.999918652313899,0.9980882585178057,0.9999999999998934,0.9999999999969802,0.9999999999993179,0.9999999672344307,0.9999999996906794
0.9999967648859956,0.9999967637044166,0.9999976247330268,0.9686809112227628,0.9999996415578,0.9999999999999787,0.9999999999999645,0.9999999999994955,0.9999999999999929,0.9999999999991331
0.9999999779604141,0.9999999779863169,0.9999996547027222,0.9999988844838907,0.9880585171691879,0.9999999999904006,0.9999999998836131,0.9999999992834887,0.23935477128361193,0.7117891573549355
0.9999999694209163,0.9999999693967827,0.9999957791311948,0.9999999159945183,0.9999973107034204,0.9999999999999787,0.9999999999992681,1.0,0.9999999964995183,0.9999999997340012
0.9999995600593303,0.9999995607761468,0.9999948364752823,0.9999840572121811,0.9999893793464703,0.9999999969765625,0.9999999998990248,0.9999999998095745,0.9999999999999929,0.9999829063816634
0.9999998555989753,0.9999998555983287,0.9999226121472353,0.9999990202618146,0.9688946935777668,0.9999999999938112,0.9999999999943441,1.0,0.9999999998131486,0.9999998546334331
0.9999999874548068,0.9999999874025179,0.9999999435973608,0.9999999748022507,0.9856141694792429,0.9999999988760635,0.9999999989519424,0.9999999999674998,0.9979129298734097,0.9999999999418634
0.9999993480622813,0.9999993475200025,0.9999999684105707,0.999999804089233,0.9997345986982629,0.999999998844487,0.9999999997818279,0.9999999993186321,0.9999999776776536,0.9999992166729411
0.9999989401457231,0.9999989408871595,0.9999999841176291,0.9999989950237526,0.9028365251279469,0.9999999997989235,0.9999999999916724,0.9999999999914735,0.9999999999999147,0.9999710582738761
0.9999990547167057,0.9999990547000825,0.9999941325785895,0.9999999894765956,0.9999971056591086,0.9999999999999574,0.9999999999995737,1.0,0.9999998413101762,0.9999999999630305
0.9999932213738449,0.999993236939919,0.8133009362136554,4.880091295978267e-06,0.9970519935494319,0.999999705711965,0.9999986905554554,0.999999998278156,0.9996733517399797,0.9999998770423209
0.9999995116138207,0.9999995120940692,0.9999990148353411,0.9999993297942326,0.6202756696730753,0.9999970600174296,0.9999999720862509,0.9999999960505335,0.9999999932336436,0.9999999998392113
0.9999999996684821,0.9999999996686952,0.9999999951139174,0.9999999996362625,0.974835077965732,0.999863848835209,0.9999999999957083,0.9999999998617994,0.9997079192422904,0.9990837424307585
0.9999998966766608,0.9999998967820414,0.9999977596268664,0.9999997104081821,0.9999999099340441,0.7281791751532783,0.9999999999999503,0.9999999999932214,0.9999999992774846,0.97177837404858
0.9999999992520188,0.9999999992519548,0.9989430948475312,0.999999914237126,0.9239596459308853,0.9999999999996021,0.9999999999996732,0.9999999999996447,0.9999999995128306,0.9999999435354086
0.9999999585390649,0.9999999585758816,0.9999996816846428,0.9999976597119116,0.9999948102388835,0.9999993449961422,0.9999998418529882,0.9998485434178719,0.9999998189318213,0.9984099709429024
0.9999938012358165,0.999993818471146,0.9999951135495254,0.9999851857125996,0.28527383758280467,0.9999999997211617,0.9999999962767987,0.9999997877956529,0.9997613191124405,0.999957331373443
0.9999890805103071,0.9999890831150502,0.99999958918115,0.9962078869745107,0.9911007987316603,0.999999999093589,0.9999999999386375,0.9999999998776872,0.9999999996354774,0.9999999959520238
0.9999999553168674,0.9999999554201661,0.9999999693751893,0.9999999970171061,0.9976827560402917,0.9999999999796358,0.9999999999988773,0.9999999997183266,0.9999999996858122,0.9999999995998934
0.9999987192079973,0.9999987208574704,0.9999982454265792,0.9999984967758097,0.5828003928201189,0.999999999997847,0.99999999996583,0.9999999998571525,0.9999777381604569,0.9999999923761536
0.9999991794672942,0.9999991794162951,0.9999999739352038,0.9999999301912037,0.9999960870300728,0.9999999999928022,1.0,0.9999999999999787,0.9999999999982236,0.9999999999788187
0.9999999455071112,0.9999999454557781,0.999965948941349,0.999999964301584,0.9999999359041659,0.9999999999972076,1.0,0.9999999999999929,0.999999999644416,0.9999999999616591
0.9999994773234648,0.9999994779753733,0.9999992367180326,0.9999997818200537,0.0270859928657517,0.9999999999997442,0.999999999999929,0.9999999999998082,0.9999999999360014,0.999999984620601
0.9999996585804866,0.9999996586221812,0.999925476151117,0.9994917590255684,0.9999543927981422,0.9999999999999076,0.9999999999980815,0.9999999999987352,0.9999999686651511,0.9999999995508446
0.9999999573039533,0.999999957244591,0.9999833792529567,0.9999999723189074,0.9999999782308111,0.9999999999994884,0.9999999999999574,0.9999999999999503,0.9999993585968735,0.9999999999774332
0.999999481185021,0.9999994811318937,0.9995560500970956,0.9999999322191174,0.9999919380750669,0.9999999999998792,0.9999999999980886,0.999999999992589,0.9999999992745359,0.9999999997101057
0.9999980917415332,0.9999980956408493,0.9999694632081734,0.9999873365720802,0.6694418980705212,0.9999999999775397,0.9999999999897469,0.9999999999982094,0.9742568503324681,0.9999991758141945
0.9999999980018046,0.9999999980016163,0.9999996806150632,0.9999999585786137,0.9999973564962144,0.9999999999999432,1.0,0.9999999999999929,0.9973323338082943,0.9956122182913081
0.9999999153856258,0.999999915376268,0.9999961218025488,0.9999999968647231,0.958524417567654,0.999999999997641,0.9999999994825117,0.9999980579681164,0.9999999999659934,0.9999999999678479
0.9999980021275539,0.9999980043910329,0.9999788114105068,0.9999989386013388,0.1818617212001718,0.9999999719890273,0.9999999756455725,1.0,0.9999999986914574,0.9999999490386968
0.9999999964962178,0.9999999964975785,0.9999998321845921,0.999998989068437,0.9999995259713388,0.9999999999997939,1.0,1.0,0.9999999998961684,0.9999999999985718
0.9999999554854863,0.9999999555374127,0.9997767816864932,0.9999998911822049,0.006538533284403649,0.999999999998046,0.999999997260602,0.9999999999970015,0.9999999988007815,0.9999999999995666
0.9999994116473719,0.9999994117011671,0.9872284402057936,0.999990142294522,0.9999994833517276,0.9999999998650964,0.9999999999999645,0.9999999999993108,0.9999999997090967,0.9999999999760618
0.9999999615874707,0.9999999615930272,0.9999997989924256,0.999998635775057,0.9999987568338735,0.9999999999997229,0.9999999999998224,0.9999999999999787,0.9999999992926902,0.9999999998529177
0.9999997121415364,0.9999997123090539,0.99999589753241,0.9999999792612757,0.8615711164125042,0.9999999986258246,0.9999998988066616,0.9999998709997312,0.9999999668902083,0.9915221461247495
0.9999999960253021,0.9999999960244708,0.9999976659366848,0.9994584785812287,0.9997096914770165,0.999999999999929,0.9999999999969589,0.9999999999996163,0.9999996797482866,0.9999999999696598
0.9999998759803438,0.9999998760858523,0.9999999939825415,0.9999995336380629,0.754435187570042,0.9999999959281709,0.9999999999986429,0.9999999972843696,0.9999999568876854,0.9999924651245149
0.999999563338004,0.99999956268849,0.9999980366190703,0.9999986683108503,0.9999996979047582,0.9999999999999858,0.999999999989825,0.9999999999870539,0.9999999999978968,0.9999999999999858
0.9999997995279154,0.9999997998092511,0.999993307798338,0.9999999868905541,0.9999999999996234,0.9999999973567597,0.9999999999980034,0.9999999999984475,0.9999999954048491,0.9999999998248583
0.9999998694496398,0.9999998695403477,0.999998999587976,0.9999999960259913,0.999999999264773,0.999999999994948,0.9999996835188657,0.9999999839106196,0.99501799720162,0.9999999998698215
0.9999995947773184,0.999999594778235,0.9999996701611853,0.9999986324986849,0.9999994409433342,0.9999999999401723,0.9999964776514791,0.9999995747783268,0.9999977528233213,0.9999999889029213
